vendor,S|P,PO_Group,Product_Code,Vendor_Code_List,Quantity,Plus_or_Minus,Base_Curve,Diameter,MF_Add_Power,Cylinder,Sphere_1,Sphere_2,Product_Type
107,S,LX,7073,null,null,null,null,null,null,-225,0100,0175,null
107,S,LX,7075,null,null,null,null,null,null,-225,0100,0175,null
107,S,LY,7073,null,null,null,null,null,null,-275,0100,0175,null
107,S,LY,7075,null,null,null,null,null,null,-275,0100,0175,null
107,S,LZ,7073,null,null,null,null,null,null,-075,0200,0275,null
107,S,LZ,7075,null,null,null,null,null,null,-075,0200,0275,null
107,S,MA,7073,null,null,null,null,null,null,-125,0200,0275,null
107,S,MA,7075,null,null,null,null,null,null,-125,0200,0275,null
107,S,MB,7073,null,null,null,null,null,null,-175,0200,0275,null
107,S,MB,7075,null,null,null,null,null,null,-175,0200,0275,null
107,S,MC,7073,null,null,null,null,null,null,-225,0200,0275,null
107,S,MC,7075,null,null,null,null,null,null,-225,0200,0275,null
107,S,MD,7073,null,null,null,null,null,null,-275,0200,0275,null
107,S,MD,7075,null,null,null,null,null,null,-275,0200,0275,null
107,S,ME,7073,null,null,null,null,null,null,-075,0300,0375,null
107,S,ME,7075,null,null,null,null,null,null,-075,0300,0375,null
107,S,MF,7073,null,null,null,null,null,null,-125,0300,0375,null
107,S,MF,7075,null,null,null,null,null,null,-125,0300,0375,null
107,S,MG,7073,null,null,null,null,null,null,-175,0300,0375,null
107,S,MG,7075,null,null,null,null,null,null,-175,0300,0375,null
107,S,MH,7073,null,null,null,null,null,null,-225,0300,0375,null
107,S,MH,7075,null,null,null,null,null,null,-225,0300,0375,null
107,S,MI,7073,null,null,null,null,null,null,-275,0300,0375,null
107,S,MI,7075,null,null,null,null,null,null,-275,0300,0375,null
107,S,MJ,7073,null,null,null,null,null,null,-075,0400,0475,null
107,S,MJ,7075,null,null,null,null,null,null,-075,0400,0475,null
107,S,MK,7073,null,null,null,null,null,null,-125,0400,0475,null
107,S,MK,7075,null,null,null,null,null,null,-125,0400,0475,null
107,S,ML,7073,null,null,null,null,null,null,-175,0400,0475,null
107,S,ML,7075,null,null,null,null,null,null,-175,0400,0475,null
107,S,MM,7073,null,null,null,null,null,null,-225,0400,0475,null
107,S,MM,7075,null,null,null,null,null,null,-225,0400,0475,null
107,S,MN,7073,null,null,null,null,null,null,-275,0400,0475,null
107,S,MN,7075,null,null,null,null,null,null,-275,0400,0475,null
107,S,MO,7073,null,null,null,null,null,null,-075,0500,0575,null
107,S,MO,7075,null,null,null,null,null,null,-075,0500,0575,null
107,S,MP,7073,null,null,null,null,null,null,-125,0500,0575,null
107,S,MP,7075,null,null,null,null,null,null,-125,0500,0575,null
107,S,MQ,7073,null,null,null,null,null,null,-175,0500,0575,null
107,S,MQ,7075,null,null,null,null,null,null,-175,0500,0575,null
107,S,MR,7073,null,null,null,null,null,null,-225,0500,0575,null
107,S,MR,7075,null,null,null,null,null,null,-225,0500,0575,null
107,S,MS,7073,null,null,null,null,null,null,-275,0500,0575,null
107,S,MS,7075,null,null,null,null,null,null,-275,0500,0575,null
107,S,MT,7073,null,null,null,null,null,null,-075,0600,0675,null
107,S,MT,7075,null,null,null,null,null,null,-075,0600,0675,null
107,S,MU,7073,null,null,null,null,null,null,-125,0600,0675,null
107,S,MU,7075,null,null,null,null,null,null,-125,0600,0675,null
107,S,MV,7073,null,null,null,null,null,null,-175,0600,0675,null
107,S,MV,7075,null,null,null,null,null,null,-175,0600,0675,null
107,S,MW,7073,null,null,null,null,null,null,-225,0600,0675,null
107,S,MW,7075,null,null,null,null,null,null,-225,0600,0675,null
107,S,MX,7073,null,null,null,null,null,null,-275,0600,0675,null
107,S,MX,7075,null,null,null,null,null,null,-275,0600,0675,null
107,S,MY,7073,null,null,null,null,null,null,-075,0700,0775,null
107,S,MY,7075,null,null,null,null,null,null,-075,0700,0775,null
107,S,MZ,7073,null,null,null,null,null,null,-125,0700,0775,null
107,S,MZ,7075,null,null,null,null,null,null,-125,0700,0775,null
107,S,NA,7073,null,null,null,null,null,null,-175,0700,0775,null
107,S,NA,7075,null,null,null,null,null,null,-175,0700,0775,null
107,S,NB,7073,null,null,null,null,null,null,-225,0700,0775,null
107,S,NB,7075,null,null,null,null,null,null,-225,0700,0775,null
107,S,NC,7073,null,null,null,null,null,null,-275,0700,0775,null
107,S,NC,7075,null,null,null,null,null,null,-275,0700,0775,null
107,S,ND,7073,null,null,null,null,null,null,-075,0800,0875,null
107,S,ND,7075,null,null,null,null,null,null,-075,0800,0875,null
107,S,NE,7073,null,null,null,null,null,null,-125,0800,0875,null
107,S,NE,7075,null,null,null,null,null,null,-125,0800,0875,null
107,S,NF,7073,null,null,null,null,null,null,-175,0800,0875,null
107,S,NF,7075,null,null,null,null,null,null,-175,0800,0875,null
107,S,NG,7073,null,null,null,null,null,null,-225,0800,0875,null
107,S,NG,7075,null,null,null,null,null,null,-225,0800,0875,null
107,S,NH,7073,null,null,null,null,null,null,-275,0800,0875,null
107,S,NH,7075,null,null,null,null,null,null,-275,0800,0875,null
107,S,NI,7073,null,null,null,null,null,null,-075,null,null,null
107,S,NI,7075,null,null,null,null,null,null,-075,null,null,null
107,S,NJ,7073,null,null,null,null,null,null,-125,null,null,null
107,S,NJ,7075,null,null,null,null,null,null,-125,null,null,null
107,S,NK,7073,null,null,null,null,null,null,-175,null,null,null
107,S,NK,7075,null,null,null,null,null,null,-175,null,null,null
107,S,NL,7073,null,null,null,null,null,null,-225,null,null,null
107,S,NL,7075,null,null,null,null,null,null,-225,null,null,null
107,S,NM,7073,null,null,null,null,null,null,-275,null,null,null
107,S,NM,7075,null,null,null,null,null,null,-275,null,null,null
107,S,NN,7037,null,null,+,null,null,null,-075,0025,0075,null
107,S,NO,7037,null,null,+,null,null,null,-125,0025,0075,null
107,S,NP,7037,null,null,+,null,null,null,-175,0025,0075,null
107,S,NQ,7037,null,null,+,null,null,null,-225,0025,0075,null
107,S,NR,7037,null,null,+,null,null,null,-075,0100,0175,null
107,S,NS,7037,null,null,+,null,null,null,-125,0100,0175,null
107,S,NT,7037,null,null,+,null,null,null,-175,0100,0175,null
107,S,NU,7037,null,null,+,null,null,null,-225,0100,0175,null
107,S,NV,7037,null,null,+,null,null,null,-075,0200,0275,null
107,S,NW,7037,null,null,+,null,null,null,-125,0200,0275,null
107,S,NX,7037,null,null,+,null,null,null,-175,0200,0275,null
107,S,NY,7037,null,null,+,null,null,null,-225,0200,0275,null
107,S,NZ,7037,null,null,+,null,null,null,-075,0300,0375,null
107,S,OA,7037,null,null,+,null,null,null,-125,0300,0375,null
107,S,OB,7037,null,null,+,null,null,null,-175,0300,0375,null
107,S,OC,7037,null,null,+,null,null,null,-225,0300,0375,null
107,S,OD,7037,null,null,+,null,null,null,-075,0400,0475,null
107,S,OE,7037,null,null,+,null,null,null,-125,0400,0475,null
107,S,OF,7037,null,null,+,null,null,null,-175,0400,0475,null
107,S,OG,7037,null,null,+,null,null,null,-225,0400,0475,null
107,S,OH,7037,null,null,+,null,null,null,-075,0500,0575,null
107,S,OI,7037,null,null,+,null,null,null,-125,0500,0575,null
107,S,OJ,7037,null,null,+,null,null,null,-175,0500,0575,null
107,S,OK,7037,null,null,+,null,null,null,-225,0500,0575,null
107,S,OL,7037,null,null,+,null,null,null,-075,null,null,null
107,S,OM,7037,null,null,+,null,null,null,-125,null,null,null
107,S,ON,7037,null,null,+,null,null,null,-175,null,null,null
107,S,OO,7037,null,null,+,null,null,null,-225,null,null,null
107,S,OP,7037,null,null,null,null,null,null,-075,0000,0075,null
107,S,OQ,7037,null,null,null,null,null,null,-125,0000,0075,null
107,S,OR,7037,null,null,null,null,null,null,-175,0000,0075,null
107,S,OS,7037,null,null,null,null,null,null,-225,0000,0075,null
107,S,OT,7037,null,null,null,null,null,null,-075,0100,0175,null
107,S,OU,7037,null,null,null,null,null,null,-125,0100,0175,null
107,S,OV,7037,null,null,null,null,null,null,-175,0100,0175,null
107,S,OW,7037,null,null,null,null,null,null,-225,0100,0175,null
107,S,OX,7037,null,null,null,null,null,null,-075,0200,0275,null
107,S,OY,7037,null,null,null,null,null,null,-125,0200,0275,null
107,S,OZ,7037,null,null,null,null,null,null,-175,0200,0275,null
107,S,PA,7037,null,null,null,null,null,null,-225,0200,0275,null
107,S,PB,7037,null,null,null,null,null,null,-075,0300,0375,null
107,S,PC,7037,null,null,null,null,null,null,-125,0300,0375,null
107,S,PD,7037,null,null,null,null,null,null,-175,0300,0375,null
107,S,PE,7037,null,null,null,null,null,null,-225,0300,0375,null
107,S,PF,7037,null,null,null,null,null,null,-075,0400,0475,null
107,S,PG,7037,null,null,null,null,null,null,-125,0400,0475,null
107,S,PH,7037,null,null,null,null,null,null,-175,0400,0475,null
107,S,PI,7037,null,null,null,null,null,null,-225,0400,0475,null
107,S,PJ,7037,null,null,null,null,null,null,-075,0500,0575,null
107,S,PK,7037,null,null,null,null,null,null,-125,0500,0575,null
107,S,PL,7037,null,null,null,null,null,null,-175,0500,0575,null
107,S,PM,7037,null,null,null,null,null,null,-225,0500,0575,null
107,S,PN,7037,null,null,null,null,null,null,-075,0600,0675,null
107,S,PO,7037,null,null,null,null,null,null,-125,0600,0675,null
107,S,PP,7037,null,null,null,null,null,null,-175,0600,0675,null
107,S,PQ,7037,null,null,null,null,null,null,-225,0600,0675,null
107,S,PR,7037,null,null,null,null,null,null,-075,0700,0775,null
107,S,PS,7037,null,null,null,null,null,null,-125,0700,0775,null
107,S,PT,7037,null,null,null,null,null,null,-175,0700,0775,null
107,S,PU,7037,null,null,null,null,null,null,-225,0700,0775,null
107,S,PV,7037,null,null,null,null,null,null,-075,0800,0875,null
107,S,PW,7037,null,null,null,null,null,null,-125,0800,0875,null
107,S,PX,7037,null,null,null,null,null,null,-175,0800,0875,null
107,S,PY,7037,null,null,null,null,null,null,-225,0800,0875,null
107,S,PZ,7037,null,null,null,null,null,null,-075,null,null,null
107,S,QA,7037,null,null,null,null,null,null,-125,null,null,null
107,S,QB,7037,null,null,null,null,null,null,-175,null,null,null
107,S,QC,7037,null,null,null,null,null,null,-225,null,null,null
107,S,QD,7054,null,null,null,null,null,H,null,null,null,null
107,S,QD,7055,null,null,null,null,null,H,null,null,null,null
107,S,QD,7056,null,null,null,null,null,H,null,null,null,null
107,S,QE,7054,null,null,null,null,null,M,null,null,null,null
107,S,QE,7055,null,null,null,null,null,M,null,null,null,null
107,S,QE,7056,null,null,null,null,null,M,null,null,null,null
107,S,QF,7054,null,null,null,null,null,L,null,null,null,null
107,S,QF,7055,null,null,null,null,null,L,null,null,null,null
107,S,QF,7056,null,null,null,null,null,L,null,null,null,null
107,S,QG,7080,null,null,null,null,null,H,null,null,null,null
107,S,QG,7081,null,null,null,null,null,H,null,null,null,null
107,S,QH,7080,null,null,null,null,null,M,null,null,null,null
107,S,QH,7081,null,null,null,null,null,M,null,null,null,null
107,S,QI,7080,null,null,null,null,null,L,null,null,null,null
107,S,QI,7081,null,null,null,null,null,L,null,null,null,null
107,S,QJ,7004,null,null,null,null,null,null,null,null,null,null
107,S,QK,7014,null,null,null,null,null,null,null,null,null,null
107,S,QK,7015,null,null,null,null,null,null,null,null,null,null
107,S,QL,7072,null,null,null,null,null,null,null,null,null,null
107,S,ZA,null,null,null,null,null,null,null,-075,null,null,null
107,S,ZB,null,null,null,null,null,null,null,-125,null,null,null
107,S,ZC,null,null,null,null,null,null,null,-175,null,null,null
107,S,ZD,null,null,null,null,null,null,null,-225,null,null,null
107,S,ZE,null,null,null,null,null,null,null,-275,null,null,null
107,S,ZF,null,null,null,null,null,null,H,null,null,null,null
107,S,ZG,null,null,null,null,null,null,M,null,null,null,null
107,S,ZH,null,null,null,null,null,null,L,null,null,null,null
107,S,ZZ,null,null,null,null,null,null,null,null,null,null,null
102,S,AB,1012,null,null,null,null,null,null,-075,null,null,null
102,S,AB,1013,null,null,null,null,null,null,-075,null,null,null
102,S,AC,1012,null,null,null,null,null,null,null,null,null,null
102,S,AC,1013,null,null,null,null,null,null,null,null,null,null
102,S,AD,1012,null,null,null,null,null,null,null,null,null,null
102,S,AD,1013,null,null,null,null,null,null,null,null,null,null
102,S,AE,1012,null,null,null,null,null,null,null,null,null,null
102,S,AE,1013,null,null,null,null,null,null,null,null,null,null
102,S,AF,1039,null,null,null,null,null,null,-075,null,null,null
102,S,AF,1040,null,null,null,null,null,null,-075,null,null,null
102,S,AG,1039,null,null,null,null,null,null,-125,null,null,null
102,S,AG,1040,null,null,null,null,null,null,-125,null,null,null
102,S,AH,1039,null,null,null,null,null,null,-175,null,null,null
102,S,AH,1040,null,null,null,null,null,null,-175,null,null,null
102,S,AI,1039,null,null,null,null,null,null,-225,null,null,null
102,S,AI,1040,null,null,null,null,null,null,-225,null,null,null
102,S,AJ,1080,null,null,null,null,null,null,null,null,null,null
102,S,AK,1080,null,null,null,null,null,null,null,null,null,null
102,S,AK,1081,null,null,null,null,null,null,null,null,null,null
102,S,AL,1087,null,null,null,85,null,H,null,null,null,null
102,S,AL,1088,null,null,null,85,null,H,null,null,null,null
102,S,AM,1087,null,null,null,85,null,L,null,null,null,null
102,S,AM,1088,null,null,null,85,null,L,null,null,null,null
102,S,AN,1087,null,null,null,88,null,H,null,null,null,null
102,S,AN,1088,null,null,null,88,null,H,null,null,null,null
102,S,AO,1087,null,null,null,88,null,L,null,null,null,null
102,S,AO,1088,null,null,null,88,null,L,null,null,null,null
102,S,AP,1043,null,null,null,null,null,H,null,null,null,null
102,S,AP,1044,null,null,null,null,null,H,null,null,null,null
102,S,AQ,1043,null,null,null,null,null,L,null,null,null,null
102,S,AQ,1044,null,null,null,null,null,L,null,null,null,null
102,S,AR,1006,null,null,null,null,null,null,null,null,null,null
102,S,AR,1007,null,null,null,null,null,null,null,null,null,null
102,S,AS,1093,null,null,null,null,null,null,-075,null,null,null
102,S,AS,1094,null,null,null,null,null,null,-075,null,null,null
102,S,AT,1093,null,null,null,null,null,null,-125,null,null,null
102,S,AT,1094,null,null,null,null,null,null,-125,null,null,null
102,S,AU,1093,null,null,null,null,null,null,-175,null,null,null
102,S,AU,1094,null,null,null,null,null,null,-175,null,null,null
102,S,AV,1093,null,null,null,null,null,null,-225,null,null,null
102,S,AV,1094,null,null,null,null,null,null,-225,null,null,null
102,S,AW,1050,null,null,null,null,null,H,null,null,null,null
102,S,AW,1051,null,null,null,null,null,H,null,null,null,null
102,S,AX,1050,null,null,null,null,null,L,null,null,null,null
102,S,AX,1051,null,null,null,null,null,L,null,null,null,null
102,S,AY,1004,null,null,null,null,null,null,null,null,null,null
102,S,AY,1005,null,null,null,null,null,null,null,null,null,null
102,S,AZ,1009,null,null,null,null,null,H,null,null,null,null
102,S,AZ,1010,null,null,null,null,null,H,null,null,null,null
102,S,AZ,1011,null,null,null,null,null,H,null,null,null,null
102,S,BA,1009,null,null,null,null,null,L,null,null,null,null
102,S,BA,1010,null,null,null,null,null,L,null,null,null,null
102,S,BA,1011,null,null,null,null,null,L,null,null,null,null
102,S,BB,1017,null,null,null,null,null,null,-075,null,null,null
102,S,BC,1018,null,null,null,null,null,null,-075,null,null,null
102,S,BC,1019,null,null,null,null,null,null,-075,null,null,null
102,S,BD,1017,null,null,null,null,null,null,-125,null,null,null
102,S,BE,1018,null,null,null,null,null,null,-125,null,null,null
102,S,BE,1019,null,null,null,null,null,null,-125,null,null,null
102,S,BF,1017,null,null,null,null,null,null,-175,null,null,null
102,S,BG,1018,null,null,null,null,null,null,-175,null,null,null
102,S,BG,1019,null,null,null,null,null,null,-175,null,null,null
102,S,BH,1017,null,null,null,null,null,null,-225,null,null,null
102,S,BI,1018,null,null,null,null,null,null,-225,null,null,null
102,S,BI,1019,null,null,null,null,null,null,-225,null,null,null
102,S,BJ,1020,null,null,null,null,null,null,-075,null,null,null
102,S,BK,1020,null,null,null,null,null,null,-125,null,null,null
102,S,BL,1020,null,null,null,null,null,null,-175,null,null,null
102,S,BM,1020,null,null,null,null,null,null,-225,null,null,null
102,S,BN,1020,null,null,null,null,null,null,-275,null,null,null
102,S,BO,1014,null,null,null,null,null,H,null,null,null,null
102,S,BO,1015,null,null,null,null,null,H,null,null,null,null
102,S,BP,1014,null,null,null,null,null,L,null,null,null,null
102,S,BP,1015,null,null,null,null,null,L,null,null,null,null
102,S,BQ,1055,null,null,null,null,null,null,null,null,null,null
102,S,BQ,1056,null,null,null,null,null,null,null,null,null,null
102,S,BQ,1057,null,null,null,null,null,null,null,null,null,null
102,S,BQ,1063,null,null,null,null,null,null,null,null,null,null
102,S,BQ,1082,null,null,null,null,null,null,null,null,null,null
102,S,BR,null,null,null,null,87,140,null,null,null,null,null
102,S,BS,null,null,null,null,86,140,null,null,null,null,null
102,S,CA,1021,null,156,+,null,null,null,-075,null,null,null
102,S,CB,1021,null,156,+,null,null,null,-125,null,null,null
102,S,CC,1021,null,156,+,null,null,null,-175,null,null,null
102,S,CD,1021,null,156,+,null,null,null,-225,null,null,null
102,S,CE,1021,null,156,+,null,null,null,-275,null,null,null
102,S,CF,1021,null,156,-,null,null,null,-075,null,null,null
102,S,CG,1021,null,156,-,null,null,null,-125,null,null,null
102,S,CH,1021,null,156,-,null,null,null,-175,null,null,null
102,S,CI,1021,null,156,-,null,null,null,-225,null,null,null
102,S,CJ,1021,null,156,-,null,null,null,-275,null,null,null
102,S,CK,1021,null,null,+,null,null,null,null,null,null,null
102,S,CL,1021,null,null,+,null,null,null,null,null,null,null
102,S,CM,1021,null,null,+,null,null,null,null,null,null,null
102,S,CN,1021,null,null,+,null,null,null,null,null,null,null
102,S,CO,1021,null,null,+,null,null,null,null,null,null,null
102,S,CP,1021,null,null,null,null,null,null,-075,0000,0075,null
102,S,CQ,1021,null,null,null,null,null,null,-125,0000,0075,null
102,S,CR,1021,null,null,null,null,null,null,-175,0000,0075,null
102,S,CS,1021,null,null,null,null,null,null,-225,0000,0075,null
102,S,CT,1021,null,null,null,null,null,null,-275,0000,0075,null
102,S,CU,1021,null,null,null,null,null,null,-075,0100,0175,null
102,S,CV,1021,null,null,null,null,null,null,-125,0100,0175,null
102,S,CW,1021,null,null,null,null,null,null,-175,0100,0175,null
102,S,CX,1021,null,null,null,null,null,null,-225,0100,0175,null
102,S,CY,1021,null,null,null,null,null,null,-275,0100,0175,null
102,S,CZ,1021,null,null,null,null,null,null,-075,0200,0275,null
102,S,DA,1021,null,null,null,null,null,null,-125,0200,0275,null
102,S,DB,1021,null,null,null,null,null,null,-175,0200,0275,null
102,S,DC,1021,null,null,null,null,null,null,-225,0200,0275,null
102,S,DD,1021,null,null,null,null,null,null,-275,0200,0275,null
102,S,DE,1021,null,null,null,null,null,null,-075,0300,0375,null
102,S,DF,1021,null,null,null,null,null,null,-125,0300,0375,null
102,S,DG,1021,null,null,null,null,null,null,-175,0300,0375,null
102,S,DH,1021,null,null,null,null,null,null,-225,0300,0375,null
102,S,DI,1021,null,null,null,null,null,null,-275,0300,0375,null
102,S,DJ,1021,null,null,null,null,null,null,-075,0400,0475,null
102,S,DK,1021,null,null,null,null,null,null,-125,0400,0475,null
102,S,DL,1021,null,null,null,null,null,null,-175,0400,0475,null
102,S,DM,1021,null,null,null,null,null,null,-225,0400,0475,null
102,S,DN,1021,null,null,null,null,null,null,-275,0400,0475,null
102,S,DO,1021,null,null,null,null,null,null,-075,0500,0575,null
102,S,DP,1021,null,null,null,null,null,null,-125,0500,0575,null
102,S,DQ,1021,null,null,null,null,null,null,-175,0500,0575,null
102,S,DR,1021,null,null,null,null,null,null,-225,0500,0575,null
102,S,DS,1021,null,null,null,null,null,null,-275,0500,0575,null
102,S,DT,1021,null,null,null,null,null,null,-075,0600,null,null
102,S,DU,1021,null,null,null,null,null,null,-125,0600,null,null
102,S,DV,1021,null,null,null,null,null,null,-175,0600,null,null
102,S,DW,1021,null,null,null,null,null,null,-225,0600,null,null
102,S,DX,1021,null,null,null,null,null,null,-275,0600,null,null
102,S,DY,1023,null,156,+,null,null,null,-075,null,null,null
102,S,DZ,1023,null,156,+,null,null,null,-125,null,null,null
102,S,EA,1023,null,156,+,null,null,null,-175,null,null,null
102,S,EB,1023,null,156,+,null,null,null,-225,null,null,null
102,S,EC,1023,null,156,+,null,null,null,-275,null,null,null
102,S,ED,1023,null,156,-,null,null,null,-075,null,null,null
102,S,EE,1023,null,156,-,null,null,null,-125,null,null,null
102,S,EF,1023,null,156,-,null,null,null,-175,null,null,null
102,S,EG,1023,null,156,-,null,null,null,-225,null,null,null
102,S,EH,1023,null,156,-,null,null,null,-275,null,null,null
102,S,EI,1023,null,null,+,null,null,"""",-075,null,null,null
102,S,EJ,1023,null,null,+,null,null,A,-125,null,null,null
102,S,EK,1023,null,null,+,null,null,A,-175,null,null,null
102,S,EL,1023,null,null,+,null,null,A,-225,null,null,null
102,S,EM,1023,null,null,+,null,null,A,-275,null,null,null
102,S,EN,1023,null,null,null,null,null,H,-075,0000,0075,null
102,S,EO,1023,null,null,null,null,null,H,-125,0000,0075,null
102,S,EP,1023,null,null,null,null,null,H,-175,0000,0075,null
102,S,EQ,1023,null,null,null,null,null,H,-225,0000,0075,null
102,S,ER,1023,null,null,null,null,null,H,-275,0000,0075,null
102,S,ES,1023,null,null,null,null,null,H,-075,0100,0175,null
102,S,ET,1023,null,null,null,null,null,H,-125,0100,0175,null
102,S,EU,1023,null,null,null,null,null,H,-175,0100,0175,null
102,S,EV,1023,null,null,null,null,null,H,-225,0100,0175,null
102,S,EW,1023,null,null,null,null,null,H,-275,0100,0175,null
102,S,EX,1023,null,null,null,null,null,H,-075,0200,0275,null
102,S,EY,1023,null,null,null,null,null,H,-125,0200,0275,null
102,S,EZ,1023,null,null,null,null,null,H,-175,0200,0275,null
102,S,FA,1023,null,null,null,null,null,H,-225,0200,0275,null
102,S,FB,1023,null,null,null,null,null,H,-275,0200,0275,null
102,S,FC,1023,null,null,null,null,null,H,-075,0300,0375,null
102,S,FD,1023,null,null,null,null,null,H,-125,0300,0375,null
102,S,FE,1023,null,null,null,null,null,H,-175,0300,0375,null
102,S,FF,1023,null,null,null,null,null,H,-225,0300,0375,null
102,S,FG,1023,null,null,null,null,null,H,-275,0300,0375,null
102,S,FH,1023,null,null,null,null,null,H,-075,0400,0475,null
102,S,FI,1023,null,null,null,null,null,H,-125,0400,0475,null
102,S,FK,1023,null,null,null,null,null,H,-175,0400,0475,null
102,S,FL,1023,null,null,null,null,null,H,-225,0400,0475,null
102,S,FM,1023,null,null,null,null,null,H,-275,0400,0475,null
102,S,FN,1023,null,null,null,null,null,H,-075,0500,0575,null
102,S,FO,1023,null,null,null,null,null,H,-125,0500,0575,null
102,S,FP,1023,null,null,null,null,null,H,-175,0500,0575,null
102,S,FQ,1023,null,null,null,null,null,H,-225,0500,0575,null
102,S,FR,1023,null,null,null,null,null,H,-275,0500,0575,null
102,S,FS,1023,null,null,null,null,null,H,-075,0600,null,null
102,S,FT,1023,null,null,null,null,null,H,-125,0600,null,null
102,S,FU,1023,null,null,null,null,null,H,-175,0600,null,null
102,S,FV,1023,null,null,null,null,null,H,-225,0600,null,null
102,S,FW,1023,null,null,null,null,null,H,-275,0600,null,null
102,S,FX,1023,null,null,+,null,null,A,-075,null,null,null
102,S,FY,1023,null,null,+,null,null,A,-125,null,null,null
102,S,FZ,1023,null,null,+,null,null,A,-175,null,null,null
102,S,GA,1023,null,null,+,null,null,A,-225,null,null,null
102,S,GB,1023,null,null,+,null,null,A,-275,null,null,null
102,S,GC,1023,null,null,null,null,null,L,-075,0000,0075,null
102,S,GD,1023,null,null,null,null,null,L,-125,0000,0075,null
102,S,GE,1023,null,null,null,null,null,L,-175,0000,0075,null
102,S,GF,1023,null,null,null,null,null,L,-225,0000,0075,null
102,S,GG,1023,null,null,null,null,null,L,-275,0000,0075,null
102,S,GH,1023,null,null,null,null,null,L,-075,0100,0175,null
102,S,GI,1023,null,null,null,null,null,L,-125,0100,0175,null
102,S,GJ,1023,null,null,null,null,null,L,-175,0100,0175,null
102,S,GK,1023,null,null,null,null,null,L,-225,0100,0175,null
102,S,GL,1023,null,null,null,null,null,L,-275,0100,0175,null
102,S,GM,1023,null,null,null,null,null,L,-075,0200,0275,null
102,S,GN,1023,null,null,null,null,null,L,-125,0200,0275,null
102,S,GO,1023,null,null,null,null,null,L,-175,0200,0275,null
102,S,GP,1023,null,null,null,null,null,L,-225,0200,0275,null
102,S,GQ,1023,null,null,null,null,null,L,-275,0200,0275,null
102,S,GR,1023,null,null,null,null,null,L,-075,0300,0375,null
102,S,GS,1023,null,null,null,null,null,L,-125,0300,0375,null
102,S,GT,1023,null,null,null,null,null,L,-175,0300,0375,null
102,S,GU,1023,null,null,null,null,null,L,-225,0300,0375,null
102,S,GV,1023,null,null,null,null,null,L,-275,0300,0375,null
102,S,GW,1023,null,null,null,null,null,L,-075,0400,0475,null
102,S,GX,1023,null,null,null,null,null,L,-125,0400,0475,null
102,S,GY,1023,null,null,null,null,null,L,-175,0400,0475,null
102,S,GZ,1023,null,null,null,null,null,L,-225,0400,0475,null
102,S,HA,1023,null,null,null,null,null,L,-275,0400,0475,null
102,S,HB,1023,null,null,null,null,null,L,-075,0500,0575,null
102,S,HC,1023,null,null,null,null,null,L,-125,0500,0575,null
102,S,HD,1023,null,null,null,null,null,L,-175,0500,0575,null
102,S,HE,1023,null,null,null,null,null,L,-225,0500,0575,null
102,S,HF,1023,null,null,null,null,null,L,-275,0500,0575,null
102,S,HG,1023,null,null,null,null,null,L,-075,0600,null,null
102,S,HH,1023,null,null,null,null,null,L,-125,0600,null,null
102,S,HI,1023,null,null,null,null,null,L,-175,0600,null,null
102,S,HJ,1023,null,null,null,null,null,L,-225,0600,null,null
102,S,HK,1023,null,null,null,null,null,L,-275,0600,null,null
102,S,HL,1022,null,null,null,null,null,H,-075,null,null,null
102,S,HM,1022,null,null,null,null,null,L,-075,null,null,null
102,S,HN,1022,null,null,null,null,null,H,-125,null,null,null
102,S,HO,1022,null,null,null,null,null,L,-125,null,null,null
102,S,HP,1022,null,null,null,null,null,H,-175,null,null,null
102,S,HQ,1022,null,null,null,null,null,L,-175,null,null,null
102,S,HR,1022,null,null,null,null,null,H,-225,null,null,null
102,S,HS,1022,null,null,null,null,null,L,-225,null,null,null
102,S,ZA,null,null,null,+,null,null,null,null,null,null,null
102,S,ZB,null,null,null,-,null,null,null,null,null,null,null
102,S,ZC,null,null,null,null,null,null,null,-075,null,null,null
102,S,ZD,null,null,null,null,null,null,null,-125,null,null,null
102,S,ZE,null,null,null,null,null,null,null,-175,null,null,null
102,S,ZF,null,null,null,null,null,null,null,-225,null,null,null
102,S,ZG,null,null,null,null,null,null,null,-275,null,null,null
102,S,ZZ,null,null,null,null,null,null,null,null,null,null,null
170,S,AA,7601,null,null,null,null,null,null,null,null,null,null
170,S,AB,7605,null,null,null,ST,null,null,null,null,null,null
170,S,AB,7606,null,null,null,ST,null,null,null,null,null,null
170,S,AC,7605,null,null,null,null,null,null,null,null,null,null
170,S,AC,7606,null,null,null,null,null,null,null,null,null,null
170,S,AD,7613,null,null,null,null,136,null,null,null,null,null
170,S,AD,7614,null,null,null,null,136,null,null,null,null,null
170,S,AE,7613,null,null,null,null,null,null,null,null,null,null
170,S,AE,7614,null,null,null,null,null,null,null,null,null,null
170,S,ZZ,null,null,null,null,null,null,null,null,null,null,null
101,S,AA,null,null,30,null,null,null,null,null,null,null,1*2*3*7*8*9
101,S,AB,null,null,30,null,null,null,null,null,null,null,4*5*6
101,S,AD,5018,null,null,null,null,null,null,null,null,null,null
101,S,AE,5019,null,null,null,null,null,null,null,null,null,null
101,S,AF,5006,null,null,null,null,null,null,-075,null,null,null
101,S,AG,5006,null,null,null,null,null,null,-125,null,null,null
101,S,AH,5006,null,null,null,null,null,null,-175,null,null,null
